Date,Residential,Workplace,Transit,Retail,Park,Grocery,Humid,Precip,Sun,Temp,Wind
2020-04-25,10.571428571428571,-32.142857142857146,-41.57142857142857,-20,134.71428571428572,-4.857142857142857,65.32580515297907,0.16603710853710854,30.857184265010353,9.64699347714775,5.197427934384456
2020-04-26,10.571428571428571,-32.42857142857143,-41.857142857142854,-20.142857142857142,128,-4.857142857142857,66.58942949160341,0.17665486915486917,27.769565217391307,9.6050131904094,5.128099048984142
2020-04-27,10.571428571428571,-32.142857142857146,-42.142857142857146,-21,117.85714285714286,-5.428571428571429,68.98057855992639,0.3913136605993749,24.2625414078675,9.502653387208083,5.086802948604191
2020-04-28,10.285714285714286,-31.857142857142858,-42,-21.714285714285715,111.71428571428571,-6,71.09975845410628,0.3827666520523663,21.7598033126294,9.226136490126672,4.725029008258822
2020-04-29,10.571428571428571,-31.714285714285715,-42.714285714285715,-22.857142857142858,94.28571428571429,-6.714285714285714,74.3074133276499,0.5351064503223972,17.077308160722485,8.823951747549703,4.7057001228585085
2020-04-30,10.857142857142858,-31.714285714285715,-43.285714285714285,-24.285714285714285,71.42857142857143,-6.428571428571429,78.60262266742446,1.401219755859666,12.75951034259858,8.39223086153881,5.076971139626419
2020-05-01,11.285714285714286,-33,-43.285714285714285,-24.857142857142858,64.42857142857143,-5.714285714285714,80.51046140678494,1.7911025363674462,10.4362731631114,8.312321190798144,4.620669717905743
2020-05-02,11.428571428571429,-33.142857142857146,-43.285714285714285,-25.571428571428573,54.57142857142857,-5.285714285714286,83.01066844612241,1.996723451400126,8.568722796811032,8.287328147765129,4.486350091132701
2020-05-03,11.285714285714286,-32.142857142857146,-41.857142857142854,-25.285714285714285,58.285714285714285,-4.571428571428571,84.0011446365986,1.9890455190646594,10.597312540400777,8.50486527014096,4.7266775084244035
2020-05-04,11,-31.571428571428573,-40.857142857142854,-25.428571428571427,62.285714285714285,-3.5714285714285716,82.4633024465825,1.7838783621117882,13.462981038569275,8.477629579230655,5.15816816953463
2020-05-05,11,-31,-40.285714285714285,-25.714285714285715,61.857142857142854,-2.7142857142857144,81.09658977117417,1.7633777516111777,15.003450460451738,8.517784079553458,5.463520025810399
2020-05-06,10.571428571428571,-30.285714285714285,-38.857142857142854,-25.142857142857142,70.71428571428571,-1.1428571428571428,79.38404071773637,1.6089355574031345,18.67402253543558,8.637697956795044,5.814240852602655
2020-05-07,9.571428571428571,-29.428571428571427,-37,-22.857142857142858,90.57142857142857,1.4285714285714286,76.90166206579251,0.7033875921572335,22.05540790731008,8.803300941695051,5.861731366459628
2020-05-08,10,-33.57142857142857,-37.714285714285715,-26.714285714285715,113.14285714285714,-2.857142857142857,75.42244285505156,0.3007670249390636,24.633361204013376,9.074352445513037,5.9934697387958265
2020-05-09,9.428571428571429,-32.42857142857143,-35.857142857142854,-25,130.14285714285714,-1.2857142857142858,73.8063915553046,0.06276515752543149,26.454904244306416,9.426204668403127,5.774852301482737
2020-05-10,9.142857142857142,-31.857142857142858,-35.57142857142857,-24.571428571428573,126.14285714285714,-0.14285714285714285,73.2016296505427,0.08168972610753432,24.85085204650422,9.51840256906877,5.886049391429827
2020-05-11,9.142857142857142,-31.428571428571427,-35.285714285714285,-23.857142857142858,123.14285714285714,0.2857142857142857,71.26723811615116,0.10968722731932125,24.796822742474912,9.317064883456892,6.046254417884853
2020-05-12,9.142857142857142,-31.142857142857142,-35.42857142857143,-23.714285714285715,115.42857142857143,0.42857142857142855,71.45670211431081,0.17382909239868632,23.544160097149224,9.052582426144841,6.193227042683565
2020-05-13,9.142857142857142,-30.714285714285715,-35.142857142857146,-23.428571428571427,116.14285714285714,0.2857142857142857,69.89003544764414,0.24808198704969742,23.41469581143494,8.7805266145729,5.840627836334358
2020-05-14,9.428571428571429,-30.285714285714285,-35.714285714285715,-24.428571428571427,105.71428571428571,-2,68.24027699353786,0.3193070829938461,23.570398351648347,8.501556101810685,5.9299828512872
2020-05-15,8.142857142857142,-23.571428571428573,-34,-20,81.57142857142857,2,68.03149873475961,0.386694966229332,21.830586080586077,8.342838403452456,6.516924890729236
2020-05-16,8.571428571428571,-23.857142857142858,-35.42857142857143,-21.142857142857142,62.285714285714285,0.42857142857142855,68.06064527260179,0.5162511096743644,20.107486263736263,8.144704614286804,7.531011904761905
