Date,Residential,Workplace,Transit,Retail,Park,Grocery,Humid,Precip,Sun,Temp,Wind
2020-04-16,16,-47,-50,-23,95,-4,71.45652173913042,5.70776255707763e-4,27.98717948717949,8.091001773049648,7.372573260073258
2020-04-17,15,-45,-50,-26,127,-6,67.03079710144927,0,32.05208333333333,7.378501773049644,3.980219780219782
2020-04-18,7,-14,-43,-33,121,-5,61.04438405797101,0.002252252252252254,29.95913461538462,7.516134751773048,4.1574175824175805
2020-04-19,5,-14,-43,-21,127,-12,62.98888888888889,0.0022522522522522527,31.74333333333334,7.888351254480287,4.529075091575092
2020-04-20,13,-41,-42,-14,126,-5,64.59722222222223,5.630630630630635e-4,33.28916666666667,9.335663082437273,4.147573260073262
2020-04-21,13,-39,-40,-15,142,-2,62.03333333333333,0.3611111111111111,34.013333333333335,10.3545698924731,6.521840659340657
2020-04-22,12,-39,-40,-18,137,-4,62.29444444444445,0.05067567567567568,34.211666666666666,10.611335125448045,5.210256410256412
2020-04-23,12,-39,-40,-18,171,-3,62.16541867954912,0.2994444444444444,33.49862318840581,11.325060386473412,3.313786032807772
2020-04-24,13,-40,-46,-25,117,-5,74.06481481481481,0.11599099099099101,24.579166666666666,9.039919354838709,7.448763736263734
2020-04-25,6,-13,-40,-29,123,-3,69.13651368760064,0.3322222222222222,24.665,8.974055243883434,5.210700350374263
2020-04-26,5,-16,-45,-22,80,-12,71.83425925925926,0.07657657657657667,10.13,7.594489247311828,4.043772893772895
2020-04-27,13,-39,-44,-20,55,-9,81.33526570048309,1.5031746031746032,8.740000000000004,8.619144460028052,3.858500557413602
2020-04-28,11,-37,-39,-20,99,-6,76.8675925925926,0.30128205128205127,16.494166666666672,8.418951612903228,3.989423076923077
2020-04-29,14,-38,-45,-26,15,-9,84.74802855924978,1.1170542635658915,1.4342006033182504,7.79604192740926,5.074954212454215
2020-04-30,14,-39,-44,-28,11,-1,92.23188405797102,6.362237583205325,3.2740384615384626,8.303014184397162,5.91268315018315
2020-05-01,16,-49,-46,-29,68,0,87.41968599033817,2.8451704545454537,8.316506410256407,8.480551659654042,4.254653784219001
2020-05-02,7,-14,-40,-34,54,0,86.63796296296297,1.7715686274509803,11.592147435897436,8.799103942652332,4.270462962962965
2020-05-03,4,-9,-35,-20,106,-7,78.76759259259259,0.02283105022831055,24.330128205128208,9.117249103942655,5.726064814814813
2020-05-04,11,-35,-37,-21,83,-2,70.57037037037037,0.06700450450450447,28.799679487179485,8.428494623655912,6.878935185185187
2020-05-05,11,-33,-35,-22,96,0,67.3006038647343,0.1577777777777778,27.27745261984392,8.700033115162848,6.126886070853464
2020-05-06,11,-33,-35,-22,77,2,72.76018518518518,0.03595890410958904,27.128205128205128,8.63543906810036,7.530000000000002
2020-05-07,7,-33,-31,-12,150,17,74.85523349436393,0.02340182648401822,26.943736064659976,9.462235078697207,6.245116747181963
2020-05-08,19,-78,-51,-56,226,-30,77.06515151515151,0.026826484018264842,26.36217948717948,10.377912186379945,5.176822390572391
2020-05-09,3,-6,-27,-22,173,11,75.3256038647343,0.10555555555555554,24.342948717948712,11.262069502882968,2.7401409017713365
2020-05-10,2,-5,-33,-17,78,1,74.53425925925926,0.15530303030303036,13.101762820512828,9.762634408602153,6.504444444444444
2020-05-11,11,-32,-35,-16,62,1,57.02962962962962,0.26298701298701294,28.421474358974354,7.019130824372758,8.000370370370373
2020-05-12,11,-31,-36,-21,42,1,68.62685185185185,0.6067708333333333,18.50881410256409,6.848655913978496,7.155694444444446
2020-05-13,11,-30,-33,-20,82,1,61.79351851851852,0.5557291666666667,26.221955128205128,6.731048387096774,5.061805555555553
2020-05-14,9,-30,-35,-19,77,1,63.306924315619966,0.5219774980930588,28.03365384615384,7.5094414893617,6.870601851851851
2020-05-15,10,-31,-39,-25,57,-2,75.6037037037037,0.49854166666666666,14.18349358974359,9.266888297872342,9.285416666666649
2020-05-16,6,-8,-37,-30,38,0,75.52962962962964,1.0124485596707822,12.281249999999996,9.875132978723403,9.83875000000002
2020-05-17,5,-7,-41,-22,33,-6,79.55326086956522,0.7489711934156379,8.663461538461538,10.416728337958697,9.430080515297924
2020-05-18,9,-25,-32,-13,32,-3,91.33425925925926,1.6387654320987655,1.853365384615383,10.453856382978726,6.540185185185183
2020-05-19,8,-22,-26,-9,103,3,79.55648148148148,0.20997807017543862,23.02724358974359,11.13940602836881,6.1114814814814835
2020-05-20,4,-22,-18,6,172,15,77.79747474747475,0.05518018018018018,31.730405011655016,10.49843649258541,2.624962121212119
2020-05-21,16,-77,-42,-38,337,-21,74.97962962962964,0.049086757990867674,27.473557692307693,13.26329787234044,2.2105092592592612
2020-05-22,14,-60,-44,-7,144,2,75.07234299516908,5.198702022615066,13.22122352285396,14.075788236201031,6.20728663446055
2020-05-23,3,2,-28,-17,121,-1,82.87962962962962,0.46655701754386003,15.95272435897436,12.477703900709205,7.338333333333331
2020-05-24,2,-3,-36,-15,15,-8,84.52962962962962,0.9544573643410855,3.4775641025641,11.532845744680868,9.86560185185187
2020-05-25,7,-24,-27,-5,107,-1,80.66119162640902,0.11734234234234227,20.84294871794872,11.376110083256245,7.500748792270533
2020-05-26,6,-20,-22,-4,156,0,83.1462962962963,0.04050925925925931,27.94471153846154,11.565780141843955,2.712685185185187
2020-05-27,7,-19,-24,-6,90,0,77.15277777777779,0.03009259259259264,20.729166666666668,12.512721631205661,6.293472222222224
2020-05-28,6,-19,-22,-2,152,4,72.64605475040258,0.039383561643835614,37.1939450947603,11.6224213691027,6.266481481481479
2020-05-29,3,-18,-18,2,200,9,66.83272283272282,0.06653620352250493,39.227176669484365,13.700794949731103,4.8401159951159975
2020-05-30,-1,13,-7,-3,209,12,NA,NA,NA,NA,NA
2020-05-31,-1,5,-12,-20,235,-11,NA,NA,NA,NA,NA
2020-06-01,13,-77,-35,-31,372,-16,63.18740740740741,0.04224537037037038,37.379006410256416,16.599680851063848,2.8502314814814818
2020-06-02,3,-19,-14,15,202,22,63.787962962962965,0.035388127853881235,36.75961538461539,17.261382978723404,2.535935185185187
2020-06-03,5,-19,-17,5,133,9,72.04521739130435,0.480811403508772,31.641538461538456,16.482230958988595,4.098748389694044
2020-06-04,4,-20,-18,10,71,17,80.09361598440546,6.77894150169431,11.770032051282053,13.201741660728207,5.57909113060429
2020-06-05,15,-63,-40,-37,143,-25,77.6750805152979,4.477989130434783,15.76121794871795,11.626844357076783,6.433194444444442
2020-06-06,3,4,-23,-1,55,14,77.30849436392914,3.0909645909645906,16.545673076923077,11.345540394696249,8.149490740740744
2020-06-07,1,6,-21,0,87,-5,76.52314814814815,1.215084388185654,16.597756410256412,12.717907801418457,4.274953703703706
2020-06-08,5,-19,-21,5,99,2,79.1137566137566,0.028935185185185137,22.856341575091577,12.452152988855099,4.179728835978838
2020-06-09,4,-18,-18,4,126,4,74.44259259259259,0.27739726027397255,21.041666666666664,12.063253546099267,2.8955555555555574
2020-06-10,5,-18,-19,2,115,2,76.13514492753623,0.01215277777777778,15.93669871794873,14.440174992291105,3.199434380032208
2020-06-11,5,-19,-21,4,112,4,68.00387205387206,0.6027777777777775,11.818108974358976,16.51816552623006,5.796157407407407
2020-06-12,4,-18,-21,-1,106,0,81.5037037037037,0.2995780590717299,1.5328525641025657,16.24162234042553,6.698194444444443
2020-06-13,0,10,-14,-6,117,0,83.69415954415955,1.1921875,7.326923076923083,17.23830128205128,7.005900997150999
2020-06-14,-1,13,-13,7,170,-2,67.23863636363636,0.013698630136986292,38.81169871794872,17.65143369175627,7.4835674157303345
2020-06-15,3,-18,-14,11,219,5,63.74980611450473,0.13682432432432431,37.499198717948715,17.538839481774264,3.7833574513248447
2020-06-16,2,-17,-12,11,237,8,68.8161231884058,0.011415525114155247,31.16426282051282,18.40019674302632,3.0334742351046677
2020-06-17,3,-17,-12,8,205,5,78.50292325428195,0.08896396396396396,27.623397435897427,19.237410394265254,3.386527777777779
2020-06-18,2,-18,-16,9,206,5,77.14821937321938,0.655844155844156,25.075320512820525,19.002264048008747,4.005648148148146
2020-06-19,3,-19,-20,-1,127,0,90.14023569023568,4.946599012903362,5.855769230769227,16.914325435203093,3.4332154882154904
2020-06-20,0,6,-16,-7,91,1,89.32007575757576,2.1276041666666665,5.028044871794875,16.52258064516131,5.668586142322098
2020-06-21,-1,8,-16,6,136,-2,79.85890151515152,0.6398026315789476,21.9423076923077,17.03086917562722,3.4078651685393235
2020-06-22,3,-21,-16,14,163,5,78.30871212121211,3.9668560606060606,26.858173076923073,16.676299283154105,5.170973782771534
2020-06-23,0,-19,-10,13,267,8,73.95170454545455,0.0062785388127853834,38.33974358974359,16.785663082437274,3.3630149812734085
2020-06-24,2,-18,-10,10,244,4,75.12808641975309,0.005707762557077626,37.739583333333336,19.431102245862867,2.7397685185185203
2020-06-25,1,-19,-11,12,288,8,71.13796296296296,0.024543378995433747,38.561698717948715,21.272872340425515,5.037500000000002
2020-06-26,0,-19,-14,1,288,0,74.27463768115942,0.00684931506849315,36.76282051282052,22.358200354609952,4.926004428341384
2020-06-27,-4,5,1,-6,233,1,80.41230158730158,0.6867088607594938,22.34443681318681,21.195352077001015,3.9326785714285717
2020-06-28,-1,3,-15,3,102,-2,82.02037037037037,0.6553605727256853,11.47275641025641,17.81400709219858,5.595833333333335
2020-06-29,4,-29,-17,15,185,4,72.1622383252818,2.3566738816738813,21.598453177257525,16.193746145544228,7.59242954911433
2020-06-30,4,-29,-17,23,127,13,83.60417874396136,3.391897744279278,7.526790691192866,15.156017961763817,10.807762077294704
2020-07-01,3,-29,-14,20,177,7,80.63599033816425,1.696546648550725,13.41948857302118,15.93036540240519,6.123532608695651
2020-07-02,3,-31,-15,20,224,8,72.8128421900161,0.13556338028169018,23.29647435897436,15.414213305581256,5.007039049919484
2020-07-03,3,-32,-18,6,158,-1,77.82314814814815,2.305770308123249,7.683493589743587,14.349689716312056,5.818194444444446
2020-07-04,-1,-5,-11,-6,66,-2,94.89907407407406,7.417294731933649,0.4943910256410254,15.57384751773048,9.107870370370389
2020-07-05,0,-4,-15,9,90,-3,86.51515151515152,2.1551386071670047,8.735833333333336,16.313485663082417,10.822144194756536
2020-07-06,6,-42,-21,22,184,5,76.73307806324111,1.4670883038530096,18.60083333333334,13.970114539504422,11.48459737827717
2020-07-07,5,-41,-18,23,220,6,76.35014245014244,1.6236269187421621,14.93079227767773,13.198332651391166,8.522670940170942
2020-07-08,4,-40,-16,22,245,3,73.47407407407407,0.25058754406580497,20.851762820512825,13.152836879432623,6.624074074074076
2020-07-09,4,-40,-16,19,288,3,75.10185185185185,0.26206140350877194,22.40791420118343,13.473049645390088,3.374074074074074
2020-07-10,5,-41,-24,3,187,-4,81.48078978187674,1.7715314520870078,12.107125246548327,12.815759818350015,5.332654259991215
2020-07-11,-3,-3,2,0,192,-1,72.34907407407407,0.2911255411255412,25.75881410256409,14.049379432624093,7.89662037037037
2020-07-12,-2,-5,-7,12,178,-3,78.30185185185185,0.07746478873239437,13.18509615384616,14.414760638297857,7.023981481481482
2020-07-13,6,-53,-16,29,358,6,76.33693957115011,0.032276995305164306,18.4570681511471,15.037719298245595,4.787580409356723
2020-07-14,7,-53,-19,26,301,6,88.40185185185184,3.8364924131708027,7.073717948717952,15.183466312056755,4.516759259259259
2020-07-15,7,-52,-20,24,307,3,84.49764309764309,0.9142380952380951,10.34535256410256,14.877091392649902,3.9511994949494933
2020-07-16,6,-52,-17,23,383,4,80.16666666666666,0.07604166666666667,20.33573717948719,15.496941489361681,3.0192592592592593
2020-07-17,4,-52,-19,6,384,-6,79.78804347826087,0.014786967418546362,26.329326923076923,16.4265437095282,2.9351630434782625
2020-07-18,-5,-4,8,-1,302,-3,79.29150563607085,0.034037558685446015,18.898237179487182,18.670856460067856,3.6758111916264107
2020-07-19,-3,-6,-5,12,236,-3,82.6549114331723,1.1126666666666667,9.689555462653296,18.454394079555986,3.8158031400966204
2020-07-20,6,-56,-18,32,370,9,73.97525618503879,0.7753378378378378,20.75731605351171,15.734222836599125,6.431743705167617
2020-07-21,6,-56,-17,33,406,9,69.04722222222223,0.22317351598173515,25.54246794871795,14.965602836879452,6.358240740740738
